record_id1	record_id2	latitude	longitude	altitude_m	capture_hour	capture_minute	common_name	alpha4	genus	species	subspecies	gen_species	alpha6	indvid_id	band_pre	band_suff	Sex	age_class	age_year	mass_g	fat_score	Include	time_b1_min	time_b2_min	time_b3_min	time_b4_min	time_b5_min	time_b6_min	time_b7_min	b1_cort	b2_cort	b3_cort	b4_cort	b5_cort	b6_cort	b7_cort	base_cort	max_cort	time_to_max	day	month	year	date	doy	season	breed_state
1001839	2468	47.70972	-122.37056	43.58649	10	44	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12		901		HY		12.7	1.5		2	5	20	60				3.9	13.3	15	27.1				3.9	27.1	60	14	12	1996	12/14/96	349		
1001840	2469	47.70972	-122.37056	43.58649	11	6	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-13		902		AHY		12.8	1		1.5	5	20	55				3.1	11.5	27.6	23.4				3.1	27.6	20	14	12	1996	12/14/96	349		
1001850	2510	47.70972	-122.37056	43.58649	11	37	Chestnut-backed Chickadee	CBCH	Poecile	rufescens		Poecile rufescens 	POERUF	CBCH-03		47463		HY		9.5	2		2.5	5	20	60				11.37	16.1	26.4	37.2				11.37	37.2	60	21	12	1996	12/21/96	356		
1001853	2473	47.70972	-122.37056	43.58649	12	46	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-02		47466		HY		7.8	3		3	5	20	60				11.6	16.9	22	18.3				11.6	22	20	22	12	1996	12/22/96	357		
1001973	2487	47.70972	-122.37056	43.58649	14	34	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-4		892		AHY		13.6	3.5		1	5	20	60				3.4	7.6	13.1	6.8				3.4	13.1	20	22	12	1997	12/22/97	356		
1001855	2474	47.74200	-122.98400	34.13767	11	2	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-08		47479				9.2	1		3	5	20	60				24.2	25.3	29.6	29				24.2	29.6	20	4	1	1996	1/4/96	4		
1001859	2478	47.74200	-122.98400	34.13767	11	48	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-12		47483				8.8	1.5		3	5	20	60				14.8	26.3	31.9	30.8				14.8	31.9	20	4	1	1996	1/4/96	4		
1001865	2484	47.74200	-122.98400	34.13767	12	1	Black-capped Chickadee	BCCH	Poecile	atricapillus		Poecile atricapillus 	POEATR	BCCH-18		47491				10	2.5		1	5	20	60				9.22	11.9	32.3	5.3				9.22	32.3	20	7	1	1996	1/7/96	7		
1001994	2523	47.74200	-122.98400	34.13767	10	54	Chestnut-backed Chickadee	CBCH	Poecile	rufescens		Poecile rufescens 	POERUF	CBCH-13		47485				11	2.5		2	5	20	60				2.7	12	20.83	40.4				2.7	40.4	60	7	1	1997	1/7/97	7		
1001995	2020	47.74200	-122.98400	34.13767	11	6	Dark-eyed Junco	DEJU	Junco	hyemalis		Junco hyemalis 	JUNHYE	DEJU-01		47488	male			17.7	2.5		1	5	10	30	60			3.8	10.6	17.5	15.8	18.6			3.8	18.6	60	7	1	1997	1/7/97	7		
1001997	2424	47.74200	-122.98400	34.13767	11	44	Rufous-sided Towhee	RSTO	Pipilo	erythrophthalmus		Pipilo erythrophthalmus 	PIPMAE	RSTO-1	951	69256	female			55.1	4		2	5	10	30	60			8.9	19.5	26.3	71.6	85.6			8.9	85.6	60	7	1	1997	1/7/97	7		non-breeding
1001996	2423	47.74200	-122.98400	34.13767	12	10	Rufous-sided Towhee	RSTO	Pipilo	erythrophthalmus		Pipilo erythrophthalmus 	PIPMAE	RSTO-2			male			49	4		2	5	10	30	60			12.6	20.7	30.7	34.8	15.2			12.6	34.8	30	7	1	1997	1/7/97	7		non-breeding
1001956	1524	47.74200	-122.98400	34.13767	10	45	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01		47500	male			13.5	1.5		2	5	20	60				2.9	13.9	27.8	29.1				2.9	29.1	60	8	4	1997	4/8/97	98		breeding
1001955	1523	47.74200	-122.98400	34.13767	12	19	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-03		90210	female			12.8	0.5		1.5	5	20	60				12.7	7.4	16.4	25				12.7	25	60	8	4	1997	4/8/97	98		breeding
1001957	1525	47.74200	-122.98400	34.13767	12	19	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-02		90208	male			14.7	2.5		1	5	20	60				7	14	29.5	41.3				7	41.3	60	8	4	1997	4/8/97	98		breeding
1001962	1530	47.74200	-122.98400	34.13767	8	48	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-05		90220	male			12.8	0.5		3	5	20	60				17.2	22.7	47.1	58.9				17.2	58.9	60	10	4	1997	4/10/97	100		breeding
1001968	1536	47.74200	-122.98400	34.13767	8	48	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-04		90218	female			13.8	0		2	5	20	60				6.6	17.2	28.1	36.8				6.6	36.8	60	10	4	1997	4/10/97	100		breeding
1001960	1528	47.74200	-122.98400	34.13767	8	53	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-06			male			12.4	1.5		2	5	20	60				7	27.4	36.9	82.8				7	82.8	60	10	4	1997	4/10/97	100		breeding
1001969	1537	47.74200	-122.98400	34.13767	9	1	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-07		90223	female						1	5	20	60				5.4	21.6	19.6	33.1				5.4	33.1	60	10	4	1997	4/10/97	100		breeding
1001958	1526	47.74200	-122.98400	34.13767	9	6	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-08		90221	female			12.1	0.5		1	5	20	60				6.2	11.6	21.1	25.8				6.2	25.8	60	10	4	1997	4/10/97	100		breeding
1001961	1529	47.74200	-122.98400	34.13767	9	41	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-09		90229	male			12.7	1.5		2	5	20	60				5.5	10.4	13.5	17.3				5.5	17.3	60	10	4	1997	4/10/97	100		breeding
1001965	1533	47.74200	-122.98400	34.13767	9	50	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-10		90230	female			13.2	1.5		2	5	20	60				6.3	4.6	31.5	35.8				6.3	35.8	60	10	4	1997	4/10/97	100		breeding
1001964	1532	47.74200	-122.98400	34.13767	10	1	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-11		90231	female			13	2.5		3	5	20	60				21.9	21.3	13.2	29.1				21.9	29.1	60	10	4	1997	4/10/97	100		breeding
1001966	1534	47.74200	-122.98400	34.13767	10	40	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-12		90234	male			13.2	1		2	5	20	60				8.2	22.5	30	28.7				8.2	30	20	10	4	1997	4/10/97	100		breeding
1001967	1535	47.74200	-122.98400	34.13767	10	46	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-14		90236	male			13.7	0.5		2	5	20					4.1	14.2	26.5					4.1			10	4	1997	4/10/97	100		breeding
1001970	1538	47.74200	-122.98400	34.13767	10	46	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-13		90235	male				2.5		2	5	20	60				6	21.9	31.5	8.2				6	31.5	20	10	4	1997	4/10/97	100		breeding
1001963	1531	47.74200	-122.98400	34.13767	10	52	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-15		90237	male			12.9	1.5		2	5	20	60				8.5	21.4	22.9	79.5				8.5	79.5	60	10	4	1997	4/10/97	100		breeding
1001959	1527	47.74200	-122.98400	34.13767	10	53	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-16		90238	male			12.1	0.5		1	5	20	60				5.4	12.4	25.9	23.9				5.4	25.9	20	10	4	1997	4/10/97	100		breeding
